subject_id	subject_label	predicate_id	object_id	mapping_justification	confidence	comment
OMIM:138070		owl:equivalentClass	MONDO:0007673	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:182800		owl:equivalentClass	MONDO:0008441	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:589534		owl:equivalentClass	MONDO:0035639	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:309526		owl:equivalentClass	MONDO:0017749	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:614932		owl:equivalentClass	MONDO:0013977	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:607681		owl:equivalentClass	MONDO:0011891	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:1190		owl:equivalentClass	MONDO:0007167	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0060692		owl:equivalentClass	MONDO:0012354	semapv:UnspecifiedMatching		UNIQUE_2
DOID:13352		owl:equivalentClass	MONDO:0001693	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:614496		owl:equivalentClass	MONDO:0013782	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:193240		owl:equivalentClass	MONDO:0008665	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:98615		owl:equivalentClass	MONDO:0020203	semapv:UnspecifiedMatching		UNIQUE_2
DOID:1882		owl:equivalentClass	MONDO:0006664	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:154750		owl:equivalentClass	MONDO:0007948	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:606581		owl:equivalentClass	MONDO:0011685	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:273900		owl:equivalentClass	MONDO:0010120	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:138930		owl:equivalentClass	MONDO:0007683	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:619367		owl:equivalentClass	MONDO:0030298	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:179613		owl:equivalentClass	MONDO:0008365	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:600329		owl:equivalentClass	MONDO:0010866	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:228318		owl:equivalentClass	MONDO:0016452	semapv:UnspecifiedMatching		UNIQUE_2
DOID:11076		owl:equivalentClass	MONDO:0001190	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0060417		owl:equivalentClass	MONDO:0013424	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:608645		owl:equivalentClass	MONDO:0012086	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:1261		owl:equivalentClass	MONDO:0009167	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:300001		owl:equivalentClass	MONDO:0010223	semapv:UnspecifiedMatching		UNIQUE_2
DOID:3342		owl:equivalentClass	MONDO:0002614	semapv:UnspecifiedMatching		UNIQUE_2
DOID:12527		owl:equivalentClass	MONDO:0001542	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:90625		owl:equivalentClass	MONDO:0019586	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:86880		owl:equivalentClass	MONDO:0019473	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:148820		owl:equivalentClass	MONDO:0007862	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:49382		owl:equivalentClass	MONDO:0018852	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:109011		owl:equivalentClass	MONDO:0015227	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:568062		owl:equivalentClass	MONDO:0035474	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:300705		owl:equivalentClass	MONDO:0010406	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:371235		owl:equivalentClass	MONDO:0018296	semapv:UnspecifiedMatching		UNIQUE_2
OMIMPS:PS212066		owl:equivalentClass	MONDO:0005501	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:578		owl:equivalentClass	MONDO:0009653	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:616428		owl:equivalentClass	MONDO:0014635	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:2815		owl:equivalentClass	MONDO:0010732	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:300400		owl:equivalentClass	MONDO:0010315	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:70573		owl:equivalentClass	MONDO:0008433	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:51636		owl:equivalentClass	MONDO:8000006	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:619588		owl:equivalentClass	MONDO:0030525	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:646		owl:equivalentClass	MONDO:0018982	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:300064		owl:equivalentClass	MONDO:0010237	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:276174		owl:equivalentClass	MONDO:0017170	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0060536		owl:equivalentClass	MONDO:0100133	semapv:UnspecifiedMatching		UNIQUE_2
OMIMPS:PS616263		owl:equivalentClass	MONDO:0024189	semapv:UnspecifiedMatching		UNIQUE_2
DOID:9675		owl:equivalentClass	MONDO:0004849	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:266510		owl:equivalentClass	MONDO:0009959	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0080287		owl:equivalentClass	MONDO:0033480	semapv:UnspecifiedMatching		UNIQUE_2
DOID:11245		owl:equivalentClass	MONDO:0001241	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0080049		owl:equivalentClass	MONDO:0019696	semapv:UnspecifiedMatching		UNIQUE_2
DOID:3305		owl:equivalentClass	MONDO:0002599	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0070048		owl:equivalentClass	MONDO:0014034	semapv:UnspecifiedMatching		UNIQUE_2
DOID:4012		owl:equivalentClass	MONDO:0006350	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:97361		owl:equivalentClass	MONDO:0019979	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0050672		owl:equivalentClass	MONDO:0022697	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:370114		owl:equivalentClass	MONDO:0018267	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:263347		owl:equivalentClass	MONDO:0016979	semapv:UnspecifiedMatching		UNIQUE_2
DOID:5740		owl:equivalentClass	MONDO:0003621	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:183		owl:equivalentClass	MONDO:0015943	semapv:UnspecifiedMatching		UNIQUE_2
DOID:2068		owl:equivalentClass	MONDO:0002193	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:231127		owl:equivalentClass	MONDO:0016477	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:605376		owl:equivalentClass	MONDO:0011546	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0090013		owl:equivalentClass	MONDO:0011086	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:618835		owl:equivalentClass	MONDO:0030006	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:79095		owl:equivalentClass	MONDO:0008967	semapv:UnspecifiedMatching		UNIQUE_2
DOID:5957		owl:equivalentClass	MONDO:0003714	semapv:UnspecifiedMatching		UNIQUE_2
DOID:9370		owl:equivalentClass	MONDO:0004770	semapv:UnspecifiedMatching		UNIQUE_2
DOID:4152		owl:equivalentClass	MONDO:0006145	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:611926		owl:equivalentClass	MONDO:0012757	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:100045		owl:equivalentClass	MONDO:0012012	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:248340		owl:equivalentClass	MONDO:0016630	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0050811		owl:equivalentClass	MONDO:0018479	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:180800		owl:equivalentClass	MONDO:0008392	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:459543		owl:equivalentClass	MONDO:0018729	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0050461		owl:equivalentClass	MONDO:0008830	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0111296		owl:equivalentClass	MONDO:0032777	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:519404		owl:equivalentClass	MONDO:0034981	semapv:UnspecifiedMatching		UNIQUE_2
DOID:10113		owl:equivalentClass	MONDO:0000940	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:98249		owl:equivalentClass	MONDO:0020066	semapv:UnspecifiedMatching		UNIQUE_2
DOID:4513		owl:equivalentClass	MONDO:0003026	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:56		owl:equivalentClass	MONDO:0008753	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:230350		owl:equivalentClass	MONDO:0009257	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0080037		owl:equivalentClass	MONDO:0007764	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:606835		owl:equivalentClass	MONDO:0011732	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:2024		owl:equivalentClass	MONDO:0016070	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:615643		owl:equivalentClass	MONDO:0014290	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:370002		owl:equivalentClass	MONDO:0018252	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:589527		owl:equivalentClass	MONDO:0033480	semapv:UnspecifiedMatching		UNIQUE_2
DOID:6886		owl:equivalentClass	MONDO:0006482	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:309130		owl:equivalentClass	MONDO:0017716	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:36355		owl:equivalentClass	MONDO:0012354	semapv:UnspecifiedMatching		UNIQUE_2
DOID:3650		owl:equivalentClass	MONDO:0024306	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:88950		owl:equivalentClass	MONDO:0008073	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:193500		owl:equivalentClass	MONDO:0008670	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:79492		owl:equivalentClass	MONDO:0019330	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:447737		owl:equivalentClass	MONDO:0014637	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:225755		owl:equivalentClass	MONDO:0009167	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:500002		owl:equivalentClass	MONDO:0010773	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:618400		owl:equivalentClass	MONDO:0032728	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:231450		owl:equivalentClass	MONDO:0016498	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:600343		owl:equivalentClass	MONDO:0010872	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:608556		owl:equivalentClass	MONDO:0012057	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:168593		owl:equivalentClass	MONDO:0012124	semapv:UnspecifiedMatching		UNIQUE_2
OMIMPS:PS610253		owl:equivalentClass	MONDO:0012455	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:542657		owl:equivalentClass	MONDO:0007747	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:156		owl:equivalentClass	MONDO:0009705	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:605606		owl:equivalentClass	MONDO:0011573	semapv:UnspecifiedMatching		UNIQUE_2
OMIMPS:PS142623		owl:equivalentClass	MONDO:0018309	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:314800		owl:equivalentClass	MONDO:0010760	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0111136		owl:equivalentClass	MONDO:0010020	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:171700		owl:equivalentClass	MONDO:0011490	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:52901		owl:equivalentClass	MONDO:0009239	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:212		owl:equivalentClass	MONDO:0009058	semapv:UnspecifiedMatching		UNIQUE_2
DOID:5565		owl:equivalentClass	MONDO:0003516	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:209024		owl:equivalentClass	MONDO:0016182	semapv:UnspecifiedMatching		UNIQUE_2
DOID:11502		owl:equivalentClass	MONDO:0001298	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:184800		owl:equivalentClass	MONDO:0008489	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:100997		owl:equivalentClass	MONDO:0010287	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0110448		owl:equivalentClass	MONDO:0013479	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:529962		owl:equivalentClass	MONDO:0035151	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0050737		owl:equivalentClass	MONDO:0006025	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0050336		owl:equivalentClass	MONDO:0000313	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:207800		owl:equivalentClass	MONDO:0008814	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:615957		owl:equivalentClass	MONDO:0014417	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:604690		owl:equivalentClass	MONDO:0011478	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:612917		owl:equivalentClass	MONDO:0013037	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:617406		owl:equivalentClass	MONDO:0044308	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:132090		owl:equivalentClass	MONDO:0007558	semapv:UnspecifiedMatching		UNIQUE_2
DOID:11198		owl:equivalentClass	MONDO:0008564	semapv:UnspecifiedMatching		UNIQUE_2
DOID:14075		owl:equivalentClass	MONDO:0001873	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:616900		owl:equivalentClass	MONDO:0014823	semapv:UnspecifiedMatching		UNIQUE_2
DOID:4007		owl:equivalentClass	MONDO:0004986	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:616854		owl:equivalentClass	MONDO:0014801	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:83316		owl:equivalentClass	MONDO:0019364	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:2102		owl:equivalentClass	MONDO:0100186	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:440701		owl:equivalentClass	MONDO:0018605	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:2676		owl:equivalentClass	MONDO:0017045	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:2760		owl:equivalentClass	MONDO:0008139	semapv:UnspecifiedMatching		UNIQUE_2
OMIMPS:PS158600		owl:equivalentClass	MONDO:0018190	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:209341		owl:equivalentClass	MONDO:0008026	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0050338		owl:equivalentClass	MONDO:0000314	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:606840		owl:equivalentClass	MONDO:0011733	semapv:UnspecifiedMatching		UNIQUE_2
DOID:5629		owl:equivalentClass	MONDO:0003554	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:805		owl:equivalentClass	MONDO:0001734	semapv:UnspecifiedMatching		UNIQUE_2
DOID:1324		owl:equivalentClass	MONDO:0008903	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:617746		owl:equivalentClass	MONDO:0060592	semapv:UnspecifiedMatching		UNIQUE_2
DOID:4022		owl:equivalentClass	MONDO:0008628	semapv:UnspecifiedMatching		UNIQUE_2
DOID:14503		owl:equivalentClass	MONDO:0016295	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0050775		owl:equivalentClass	MONDO:0010013	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0080243		owl:equivalentClass	MONDO:0021547	semapv:UnspecifiedMatching		UNIQUE_2
DOID:2468		owl:equivalentClass	MONDO:0005485	semapv:UnspecifiedMatching		UNIQUE_2
DOID:10648		owl:equivalentClass	MONDO:0001088	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:618641		owl:equivalentClass	MONDO:0032844	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:280926		owl:equivalentClass	MONDO:0017259	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:612160		owl:equivalentClass	MONDO:0012809	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0111489		owl:equivalentClass	MONDO:0014728	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:617350		owl:equivalentClass	MONDO:0033361	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0050477		owl:equivalentClass	MONDO:0008323	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:157941		owl:equivalentClass	MONDO:0011299	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:618150		owl:equivalentClass	MONDO:0019407	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:300228		owl:equivalentClass	MONDO:0010274	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:613085		owl:equivalentClass	MONDO:0013121	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0060764		owl:equivalentClass	MONDO:0009999	semapv:UnspecifiedMatching		UNIQUE_2
DOID:775		owl:equivalentClass	MONDO:0004351	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:614052		owl:equivalentClass	MONDO:0013546	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:1910		owl:equivalentClass	MONDO:0009224	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0060247		owl:equivalentClass	MONDO:0015799	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:104077		owl:equivalentClass	MONDO:0015191	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:86830		owl:equivalentClass	MONDO:0019452	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:220200		owl:equivalentClass	MONDO:0009072	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0111191		owl:equivalentClass	MONDO:0013686	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:163727		owl:equivalentClass	MONDO:0011970	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0070137		owl:equivalentClass	MONDO:0013051	semapv:UnspecifiedMatching		UNIQUE_2
DOID:13579		owl:equivalentClass	MONDO:0006826	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:1940		owl:equivalentClass	MONDO:0016024	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0110298		owl:equivalentClass	MONDO:0013162	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0060208		owl:equivalentClass	MONDO:0010936	semapv:UnspecifiedMatching		UNIQUE_2
DOID:12001		owl:equivalentClass	MONDO:0001417	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:234050		owl:equivalentClass	MONDO:0021013	semapv:UnspecifiedMatching		UNIQUE_2
DOID:11976		owl:equivalentClass	MONDO:0005498	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0070148		owl:equivalentClass	MONDO:0011961	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:457074		owl:equivalentClass	MONDO:0018701	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:615658		owl:equivalentClass	MONDO:0014295	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:93164		owl:equivalentClass	MONDO:0019643	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:616726		owl:equivalentClass	MONDO:0014750	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0111535		owl:equivalentClass	MONDO:0008153	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:619471		owl:equivalentClass	MONDO:0023670	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:171703		owl:equivalentClass	MONDO:0015745	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:151380		owl:equivalentClass	MONDO:0007896	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:608758		owl:equivalentClass	MONDO:0012112	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:608389		owl:equivalentClass	MONDO:0012025	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:498602		owl:equivalentClass	MONDO:0010087	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:125300		owl:equivalentClass	MONDO:0007431	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:603206		owl:equivalentClass	MONDO:0011298	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:137622		owl:equivalentClass	MONDO:0015295	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:308940		owl:equivalentClass	MONDO:0010641	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:606325		owl:equivalentClass	MONDO:0011659	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:180550		owl:equivalentClass	MONDO:0008387	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:603786		owl:equivalentClass	MONDO:0011370	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:95711		owl:equivalentClass	MONDO:0019853	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:618309		owl:equivalentClass	MONDO:0032667	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:447774		owl:equivalentClass	MONDO:0018647	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0050843		owl:equivalentClass	MONDO:0019771	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:600363		owl:equivalentClass	MONDO:0010878	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:186350		owl:equivalentClass	MONDO:0008517	semapv:UnspecifiedMatching		UNIQUE_2
DOID:9266		owl:equivalentClass	MONDO:0009067	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:228390		owl:equivalentClass	MONDO:0013268	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:248310		owl:equivalentClass	MONDO:0009553	semapv:UnspecifiedMatching		UNIQUE_2
DOID:11335		owl:equivalentClass	MONDO:0019338	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:602404		owl:equivalentClass	MONDO:0011220	semapv:UnspecifiedMatching		UNIQUE_2
DOID:3251		owl:equivalentClass	MONDO:0002574	semapv:UnspecifiedMatching		UNIQUE_2
DOID:7520		owl:equivalentClass	MONDO:0004261	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:207000		owl:equivalentClass	MONDO:0008801	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:131750		owl:equivalentClass	MONDO:0007549	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:270900		owl:equivalentClass	MONDO:0010050	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0090053		owl:equivalentClass	MONDO:0100352	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0111305		owl:equivalentClass	MONDO:0011443	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0111016		owl:equivalentClass	MONDO:0011987	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0050174		owl:equivalentClass	MONDO:0000273	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:497757		owl:equivalentClass	MONDO:0044657	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:614702		owl:equivalentClass	MONDO:0013865	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0111585		owl:equivalentClass	MONDO:0008918	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:399685		owl:equivalentClass	MONDO:0018388	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:109660		owl:equivalentClass	MONDO:0007192	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:212750		owl:equivalentClass	MONDO:0008930	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:848		owl:equivalentClass	MONDO:0019402	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0050251		owl:equivalentClass	MONDO:0000293	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:2230		owl:equivalentClass	MONDO:0016384	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0050175		owl:equivalentClass	MONDO:0017572	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0050043		owl:equivalentClass	MONDO:0000230	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:331249		owl:equivalentClass	MONDO:0018042	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:609813		owl:equivalentClass	MONDO:0012349	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0070303		owl:equivalentClass	MONDO:0007561	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:300712		owl:equivalentClass	MONDO:0010412	semapv:UnspecifiedMatching		UNIQUE_2
DOID:3541		owl:equivalentClass	MONDO:0002682	semapv:UnspecifiedMatching		UNIQUE_2
DOID:10763		owl:equivalentClass	MONDO:0005044	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:618347		owl:equivalentClass	MONDO:0032691	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:93303		owl:equivalentClass	MONDO:0010074	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0110543		owl:equivalentClass	MONDO:0011032	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:612918		owl:equivalentClass	MONDO:0013038	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0050892		owl:equivalentClass	MONDO:0004974	semapv:UnspecifiedMatching		UNIQUE_2
DOID:3372		owl:equivalentClass	MONDO:0002627	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:562509		owl:equivalentClass	MONDO:0013536	semapv:UnspecifiedMatching		UNIQUE_2
DOID:3068		owl:equivalentClass	MONDO:0018177	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:618680		owl:equivalentClass	MONDO:0032867	semapv:UnspecifiedMatching		UNIQUE_2
DOID:6112		owl:equivalentClass	MONDO:0003772	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:33355		owl:equivalentClass	MONDO:0009973	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:168860		owl:equivalentClass	MONDO:0008205	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:611081		owl:equivalentClass	MONDO:0012610	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0060250		owl:equivalentClass	MONDO:0000726	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0110885		owl:equivalentClass	MONDO:0012610	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:98421		owl:equivalentClass	MONDO:0020113	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:619582		owl:equivalentClass	MONDO:0030462	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:270300		owl:equivalentClass	MONDO:0024548	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:243		owl:equivalentClass	MONDO:0009299	semapv:UnspecifiedMatching		UNIQUE_2
